username,title,short_description,budget,category,offers,expiry_date,url,avatar_url_source,avatar_filename_for_web,full_description,requirements
Daniel Potasiak,Stworzenie kursu online,Zlecę stworzenie kursu online z dostępnych materiałów video i PDF . Tematyka budowlana / renowacja.,Do negocjacji,Kursy online i webinary,7,Znika za 30 dni,"https://useme.com/pl/jobs/stworzenie-kursu-online,115552/",https://useme-prod-public.s3.amazonaws.com/avatars/011/482311.png,Daniel_Potasiak_b348196e8a195ed51ebf39328b648360.png,"Zlecę stworzenie kursu online z dostępnych materiałów video i PDF . Tematyka budowlana / renowacja.
Zlecę stworzenie kursu online z dostępnych materiałów video i PDF . Tematyka budowlana / renowacja.",
Małgorzata Pietruszewska,Utworzenie strony internetowej dla Związku Emerytów i Rencistów w Jeleniej Górze,"Strona internetowa, z której będą mogli korzystać przede wszystkim seniorzy, powinna być prosta i przejrzysta, łatwa w obsłudze, ale też z ciekawą szatą graficzną. 
Zawarte na stronie byłyby wszystkie informacje, które mamy na dotychczasowej...",Do negocjacji,Strony internetowe,34,Znika za 30 dni,"https://useme.com/pl/jobs/utworzenie-strony-internetowej-dla-zwiazku-emerytow-i-rencistow-w-jeleniej-gorze,115549/",https://cdn.useme.com/1.20.6/images/avatar/empty-neutral.svg?v=1.20.6,,"Strona internetowa, z której będą mogli korzystać przede wszystkim seniorzy, powinna być prosta i przejrzysta, łatwa w obsłudze, ale też z ciekawą szatą graficzną. 
Zawarte na stronie byłyby wszystkie informacje, które mamy na dotychczasowej stronie: https://www.emeryci.jgora.pl.
Zależy nam, aby jeden z pracowników Zarządu - mógł na bieżąco zamieszczać i zmieniać informacje i komunikaty.
Ucieszyłaby nas storna stworzona podobnie jak oficjalna strona miasta Jelenia Góra: um.jeleniagora.pl.
Ładna kolorystyka, prosta w obsłudze, nasza jest uboga i biedna - a nasi emeryci to ludzie weseli i pozytywni - chcemy dla nich jak najlepiej.:).
Jeśli chodzi o budżet, jaki mamy  - to proszę o ""łagodne potraktowanie"" ponieważ jesteśmy instytucją samofinansującą ze składek emerytów, jeśli otrzymujemy jakiekolwiek dotacje - to jest to kasa ""wychodzona i wyproszona"".  serdecznie pozdrawiam.
Strona internetowa, z której będą mogli korzystać przede wszystkim seniorzy, powinna być prosta i przejrzysta, łatwa w obsłudze, ale też z ciekawą szatą graficzną.
Zawarte na stronie byłyby wszystkie informacje, które mamy na dotychczasowej stronie: https://www.emeryci.jgora.pl.
Zależy nam, aby jeden z pracowników Zarządu - mógł na bieżąco zamieszczać i zmieniać informacje i komunikaty.
Ucieszyłaby nas storna stworzona podobnie jak oficjalna strona miasta Jelenia Góra: um.jeleniagora.pl.
Ładna kolorystyka, prosta w obsłudze, nasza jest uboga i biedna - a nasi emeryci to ludzie weseli i pozytywni - chcemy dla nich jak najlepiej.:).
Jeśli chodzi o budżet, jaki mamy  - to proszę o ""łagodne potraktowanie"" ponieważ jesteśmy instytucją samofinansującą ze składek emerytów, jeśli otrzymujemy jakiekolwiek dotacje - to jest to kasa ""wychodzona i wyproszona"".  serdecznie pozdrawiam.",
Kamroszczak,"Sklep Presta od zera z konfiguratorem produktu, systemem afiliacyjnym + system odznak za zakup","Zlecę postawienie sklepu na Prestashop od zera:
• Projektowanie UX/UI zgodne z minimalistycznym, ale casualowym stylem marki
• Konfigurator produktów z podglądem opartym na mockupach (podgląd projektu 'na żywo' - dwa parametry A: 10 wersji...",Do negocjacji,Sklepy internetowe,5,Znika za 30 dni,"https://useme.com/pl/jobs/sklep-presta-od-zera-z-konfiguratorem-produktu-systemem-afiliacyjnym-system-odzn,115548/",https://cdn.useme.com/1.20.6/images/avatar/empty-neutral.svg?v=1.20.6,,"Zlecę postawienie sklepu na Prestashop od zera:
• Projektowanie UX/UI zgodne z minimalistycznym, ale casualowym stylem marki
• Konfigurator produktów z podglądem opartym na mockupach (podgląd projektu 'na żywo' - dwa parametry A: 10 wersji kolorystycznych jednego elementu; B: 20 drugiego)
• Drugi rodzaj produktu to element z usługą predefiniowanego graweru - do 50000 możliwości, podzielone na kategorie, rozwijana lista (nie oddzielne SKU, a parametr) - każdy wybrany i zakupiony ""parametr"" = odznaka przypisywana do profilu w oddzielnej sekcji. Bez podglądu na żywo - tylko prosta grafika ukazująca sam grawer, bez produktu. Podczas zakupu musi być dodatkowe pole do wyboru czy kupujemy dla siebie czy na prezent:
- jeżeli na prezent, to do zamówienia generuje się kod, który dodajemy też w formie QR, który pozwala na stronie sklepu w module na profilu klienta dodać produkt do konta poprzez wpisanie kodu albo skanowanie.
- jeżeli dla siebie, nie generujemy kodu, tylko od razu zakup jest przypisywany do sekcji na koncie kupującego
• Rankingi Klientów - będą one działały na zasadzie pokazywania pozycji danego Klienta w rankingu danej kategorii (zakup produktu z danym parametrem). Tworzone będą dynamicznie na podstawie tego ile produktów z unikalnym parametrem, z jakich kategorii klient posiada (produkty mogą być przenoszone między kategoriami i kategorie mogą się zmieniać, więc rankingi muszą to brać pod uwagę).
• Bez stanów magazynowych - produkcja na zamówienie (wyłącznie możliwość włączenia lub wyłączenia produktu w sprzedaży)
Zlecę postawienie sklepu na Prestashop od zera:
• Projektowanie UX/UI zgodne z minimalistycznym, ale casualowym stylem marki
• Konfigurator produktów z podglądem opartym na mockupach (podgląd projektu 'na żywo' - dwa parametry A: 10 wersji kolorystycznych jednego elementu; B: 20 drugiego)
• Drugi rodzaj produktu to element z usługą predefiniowanego graweru - do 50000 możliwości, podzielone na kategorie, rozwijana lista (nie oddzielne SKU, a parametr) - każdy wybrany i zakupiony ""parametr"" = odznaka przypisywana do profilu w oddzielnej sekcji. Bez podglądu na żywo - tylko prosta grafika ukazująca sam grawer, bez produktu. Podczas zakupu musi być dodatkowe pole do wyboru czy kupujemy dla siebie czy na prezent:
- jeżeli na prezent, to do zamówienia generuje się kod, który dodajemy też w formie QR, który pozwala na stronie sklepu w module na profilu klienta dodać produkt do konta poprzez wpisanie kodu albo skanowanie.
- jeżeli dla siebie, nie generujemy kodu, tylko od razu zakup jest przypisywany do sekcji na koncie kupującego
• Rankingi Klientów - będą one działały na zasadzie pokazywania pozycji danego Klienta w rankingu danej kategorii (zakup produktu z danym parametrem). Tworzone będą dynamicznie na podstawie tego ile produktów z unikalnym parametrem, z jakich kategorii klient posiada (produkty mogą być przenoszone między kategoriami i kategorie mogą się zmieniać, więc rankingi muszą to brać pod uwagę).
• Bez stanów magazynowych - produkcja na zamówienie (wyłącznie możliwość włączenia lub wyłączenia produktu w sprzedaży)",
Uniwersytet Młodzieżowy,"Wykonanie banerów i materiałów reklamowych (TikTok, FB, Instagram, Google Ads)","Branża: Edukacja młodzieży (projekt ogólnopolski – Uniwersytet Młodzieżowy)
Cel: Kampania rekrutacyjna na rok 2025

Szukamy kreatywnej osoby / zespołu, który przygotuje zestaw materiałów promocyjnych do kampanii digital – w tym dla młodzieży...",Do negocjacji,Video,5,Znika za 30 dni,"https://useme.com/pl/jobs/wykonanie-banerow-i-materiaow-reklamowych-tiktok-fb-instagram-google-ads,115545/",https://cdn.useme.com/1.20.6/images/avatar/empty-neutral.svg?v=1.20.6,,"Branża: Edukacja młodzieży (projekt ogólnopolski – Uniwersytet Młodzieżowy)
Cel: Kampania rekrutacyjna na rok 2025
Szukamy kreatywnej osoby / zespołu, który przygotuje zestaw materiałów promocyjnych do kampanii digital – w tym dla młodzieży 15–18 lat i ich rodziców.
 Zakres zlecenia:
-Banery statyczne i animowane do Google Ads (różne rozmiary)
- Grafiki do postów sponsorowanych (FB/IG)
- Krótkie filmy reklamowe (TikTok / Reels / Shorts – 15–30 sekund)
Możliwość wykonania tylko jednego ale ważne aby było to ciekawe,
Dostarczamy: Logo
Przykłady filmów i komunikatów z poprzednich lat chociaż nowa koncepcja mile widziana,
Oczekujemy:
- Estetyki, znajomości trendów social media
- Przykładowego projektu (baner lub film) lub
- Portfolio 
Termin:
Pierwszy pakiet materiałów: do 2 tygodni od podpisania umowy/zlecenia
💰 Rozliczenie:
B2B lub umowa o dzieło
Prosimy o wycenę pakietową lub stawkę godzinową
📩 Kontakt i zgłoszenia:
📧 marketing@uniwersytetmlodziezowy.edu.pl
🌐 www.uniwersytetmlodziezowy.edu.pl
Branża: Edukacja młodzieży (projekt ogólnopolski – Uniwersytet Młodzieżowy)
Cel: Kampania rekrutacyjna na rok 2025
Szukamy kreatywnej osoby / zespołu, który przygotuje zestaw materiałów promocyjnych do kampanii digital – w tym dla młodzieży 15–18 lat i ich rodziców.
Zakres zlecenia:
-Banery statyczne i animowane do Google Ads (różne rozmiary)
- Grafiki do postów sponsorowanych (FB/IG)
- Krótkie filmy reklamowe (TikTok / Reels / Shorts – 15–30 sekund)
Możliwość wykonania tylko jednego ale ważne aby było to ciekawe,
Dostarczamy: Logo
Przykłady filmów i komunikatów z poprzednich lat chociaż nowa koncepcja mile widziana,
Oczekujemy:
- Estetyki, znajomości trendów social media
- Przykładowego projektu (baner lub film) lub
- Portfolio
Termin:
Pierwszy pakiet materiałów: do 2 tygodni od podpisania umowy/zlecenia
💰 Rozliczenie:
B2B lub umowa o dzieło
Prosimy o wycenę pakietową lub stawkę godzinową
📩 Kontakt i zgłoszenia:
📧 marketing@uniwersytetmlodziezowy.edu.pl
🌐 www.uniwersytetmlodziezowy.edu.pl",
Quklicz,Wykonanie nowoczesnej wizualnie i technicznie strony www,Zlecę wykonanie bardzo nowoczesnej strony internetowej (nowoczesna wizualnie i technicznie). Jej tematyka to działalność artystyczna. Zależy mi na przygotowaniu takiej bardziej platformy do późniejszej rozbudowy o dodatkowe podstrony które będzie...,Do negocjacji,Strony internetowe,18,Znika za 30 dni,"https://useme.com/pl/jobs/wykonanie-nowoczesnej-wizualnie-i-technicznie-strony-www,115543/",https://cdn.useme.com/1.20.6/images/avatar/empty-neutral.svg?v=1.20.6,,"Zlecę wykonanie bardzo nowoczesnej strony internetowej (nowoczesna wizualnie i technicznie). Jej tematyka to działalność artystyczna. Zależy mi na przygotowaniu takiej bardziej platformy do późniejszej rozbudowy o dodatkowe podstrony które będzie można dodawać i uruchamiać sukcesywnie w zależności od rozwoju projektu. Te podstrony są potrzebne do zróżnicowanych działań artystycznych, czyli takie poukładanie tematyczne. Dodatkowo w późniejszym etapie będzie potrzebny fajny, przejrzysty i bardzo funkcjonalny dedykowany do tej działalności sklep, ale nie na tysiące asortymentów tylko również podzielony na kilka tematów czy katalogów z kilkoma czy kilkonaścioma asortymentami. Strona musi być transparentna i przejrzysta na wszystkich możliwych platformach odczytu jak laptopy, komórki itd. Ponadto musi być tak przygotowana aby wszelkie nowe posty, a w tym przede wszystkim zdjęcia i filmiki publikowały się automatycznie na stronie i wszystkich kanałach SM (FB, Instagram i TikTok) – tutaj oczekuję takiej funkcjonalności i pomysłu aby po zamieszczeniu nowych informacji wszystkie kanały się synchronizowały i były zgodne w treści, ale nie musi to być tak poukładane, że zamieszczam materiał na stronie, a on się pojawia we wszystkich SM, można założyć inną kolejność zamieszczania nowych postów tutaj pozostawiam miejsce na kreatywność. Dodatkowe funkcjonalności to przede wszystkim kreatywna możliwość kontaktu i zdobywania zasięgów, popularyzowani, promowania i proponowania swojej działalności. A ponadto możliwość wysyłania newsletteru (listy mailingowe), takie rzeczy mogą być zrobione dodatkowymi i podpiętymi, sprawdzonymi i pewnymi wtyczkami. Tworzenie grupy zamkniętej na zasadzie logowania się jako partner lub klient.Na stronie głównej możliwość podpięcia danych aktualizowanych z Internetu jak np. aktualna godzina, imieniny dnia, pogoda, kursy walu – to ustalimy, podaję tylko przykład funkcjonalności. Ponadto kontakt  (formularz) z wybieranym rozwijanym paskiem tematu, galeria, odcinki filmów z YT, kalendarz, koncert
Zlecę wykonanie bardzo nowoczesnej strony internetowej (nowoczesna wizualnie i technicznie). Jej tematyka to działalność artystyczna. Zależy mi na przygotowaniu takiej bardziej platformy do późniejszej rozbudowy o dodatkowe podstrony które będzie można dodawać i uruchamiać sukcesywnie w zależności od rozwoju projektu. Te podstrony są potrzebne do zróżnicowanych działań artystycznych, czyli takie poukładanie tematyczne. Dodatkowo w późniejszym etapie będzie potrzebny fajny, przejrzysty i bardzo funkcjonalny dedykowany do tej działalności sklep, ale nie na tysiące asortymentów tylko również podzielony na kilka tematów czy katalogów z kilkoma czy kilkonaścioma asortymentami. Strona musi być transparentna i przejrzysta na wszystkich możliwych platformach odczytu jak laptopy, komórki itd. Ponadto musi być tak przygotowana aby wszelkie nowe posty, a w tym przede wszystkim zdjęcia i filmiki publikowały się automatycznie na stronie i wszystkich kanałach SM (FB, Instagram i TikTok) – tutaj oczekuję takiej funkcjonalności i pomysłu aby po zamieszczeniu nowych informacji wszystkie kanały się synchronizowały i były zgodne w treści, ale nie musi to być tak poukładane, że zamieszczam materiał na stronie, a on się pojawia we wszystkich SM, można założyć inną kolejność zamieszczania nowych postów tutaj pozostawiam miejsce na kreatywność. Dodatkowe funkcjonalności to przede wszystkim kreatywna możliwość kontaktu i zdobywania zasięgów, popularyzowani, promowania i proponowania swojej działalności. A ponadto możliwość wysyłania newsletteru (listy mailingowe), takie rzeczy mogą być zrobione dodatkowymi i podpiętymi, sprawdzonymi i pewnymi wtyczkami. Tworzenie grupy zamkniętej na zasadzie logowania się jako partner lub klient.Na stronie głównej możliwość podpięcia danych aktualizowanych z Internetu jak np. aktualna godzina, imieniny dnia, pogoda, kursy walu – to ustalimy, podaję tylko przykład funkcjonalności. Ponadto kontakt  (formularz) z wybieranym rozwijanym paskiem tematu, galeria, odcinki filmów z YT, kalendarz, koncert",
moni,PRZENIESIENIE PRODUKTÓW NA ALLEGRO,"Witam,
potrzebuję przenieść produktu z sklepu internetowego w skyshopie na allegro","200,00 PLN",Sklepy internetowe,10,Znika za 30 dni,"https://useme.com/pl/jobs/przeniesienie-produktow-na-allegro,115542/",https://useme-prod-public.s3.amazonaws.com/avatars/015/482215.png,moni_f21c7fcd344406f90f42122ee88aa9dc.png,"Witam,
potrzebuję przenieść produktu z sklepu internetowego w skyshopie na allegro
Witam,
potrzebuję przenieść produktu z sklepu internetowego w skyshopie na allegro",
Wirtualny e-asystent,Animacja AI - przemiana człowieka od dziecka przez etapy życia,"Zlecę wykonanie krótkiej animacji (filmiku), której motywem przewodnim będzie przemiana człowieka – od dziecka, przez kolejne etapy życia, aż po dorosłość. Animacja ma mieć charakter emocjonalny, ciepły i symboliczny, a jej celem jest...",Do negocjacji,Animacja,2,Znika za 30 dni,"https://useme.com/pl/jobs/animacja-ai-przemiana-czowieka-od-dziecka-przez-etapy-zycia,115541/",https://useme-prod-public.s3.amazonaws.com/avatars/073/244473.png,Wirtualny_e-asystent_dc041028597bda1b908cf075533c0bbf.png,"Zlecę wykonanie krótkiej animacji (filmiku), której motywem przewodnim będzie przemiana człowieka – od dziecka, przez kolejne etapy życia, aż po dorosłość. Animacja ma mieć charakter emocjonalny, ciepły i symboliczny, a jej celem jest uświetnienie prezentu z okazji jubileuszu (urodziny lub inne wyjątkowe wydarzenie).
podobne do: 
https://www.facebook.com/reel/1446501559920681
Szczegóły:
Długość: ok. 1-2 minut
Przekaz: pokazanie rozwoju człowieka - w tym wypadku księdza -mojego wujka,  w sposób wzruszający, ale nie patetyczny; mile widziane subtelne elementy humorystyczne
Muzyka: możliwość dodania nastrojowej ścieżki dźwiękowej (bez praw autorskich lub z licencją)
Termin:  do 7 dni
Przeznaczenie: filmik prywatny, wykorzystywany tylko w ramach prezentu (bez publikacji komercyjnej)
Proszę o wycenę i orientacyjny czas realizacji i potrzebne materiały (zdjęcia ile i jakie itd)
Z góry dziękuję i czekam na propozycje!
Zlecę wykonanie krótkiej animacji (filmiku), której motywem przewodnim będzie przemiana człowieka – od dziecka, przez kolejne etapy życia, aż po dorosłość. Animacja ma mieć charakter emocjonalny, ciepły i symboliczny, a jej celem jest uświetnienie prezentu z okazji jubileuszu (urodziny lub inne wyjątkowe wydarzenie).
podobne do:
https://www.facebook.com/reel/1446501559920681
Szczegóły:
Długość: ok. 1-2 minut
Przekaz: pokazanie rozwoju człowieka - w tym wypadku księdza -mojego wujka,  w sposób wzruszający, ale nie patetyczny; mile widziane subtelne elementy humorystyczne
Muzyka: możliwość dodania nastrojowej ścieżki dźwiękowej (bez praw autorskich lub z licencją)
Termin:  do 7 dni
Przeznaczenie: filmik prywatny, wykorzystywany tylko w ramach prezentu (bez publikacji komercyjnej)
Proszę o wycenę i orientacyjny czas realizacji i potrzebne materiały (zdjęcia ile i jakie itd)
Z góry dziękuję i czekam na propozycje!",
Zbigniew Perzyna,Awatar,"Potrzebuje realistyczna twarz/postać Nikoli Tesli, na tyle realna na ile to możliwe ze starej fotografii. Chce również aby ta twarz/postać ożyła i powiedziała kilka zdań.",Do negocjacji,Grafika 2D,3,Znika za 30 dni,"https://useme.com/pl/jobs/awatar,115540/",https://useme-prod-public.s3.amazonaws.com/avatars/036/482136.png,Zbigniew_Perzyna_3330d43b8f3d10ffdf1a16477271c801.png,"Potrzebuje realistyczna twarz/postać Nikoli Tesli, na tyle realna na ile to możliwe ze starej fotografii. Chce również aby ta twarz/postać ożyła i powiedziała kilka zdań.
Potrzebuje realistyczna twarz/postać Nikoli Tesli, na tyle realna na ile to możliwe ze starej fotografii. Chce również aby ta twarz/postać ożyła i powiedziała kilka zdań.",
MARTA,Prowadzenie SM/montaż rolek,"Poszukuję do współpracy osoby do social mediów firmy z sektora finansowego, rozważam 2 opcje współpracy:

Opcja 1. Pełna obsługa SM 

Kanały: 
Krótki format: TikTok, Facebook i Instagram (publikacja tych samych treści na sm)
Długi format:...",Do negocjacji,Social media,5,Znika za 30 dni,"https://useme.com/pl/jobs/prowadzenie-smmontaz-rolek,115539/",https://cdn.useme.com/1.20.6/images/avatar/empty-neutral.svg?v=1.20.6,,"Poszukuję do współpracy osoby do social mediów firmy z sektora finansowego, rozważam 2 opcje współpracy:
Opcja 1. Pełna obsługa SM 
Kanały: 
Krótki format: TikTok, Facebook i Instagram (publikacja tych samych treści na sm)
Długi format: YouTube 
Zakres współpracy:
- szukanie pomysłów i planowanie treści
- montaż rolek na podstawie dostarczonych materiałów wideo, tworzenie postów i karuzeli 
- tworzenie treści do posta i dodawanie postów
- nagrywanie wideo (Gdańsk) nagrywanie naszych doradców finansowych
- montaż filmów na youtube
- tworzenie grafik na okładkę rolki, okładkę youtube
Wymagania:
- innowacyjność, zależy mi aby nie tworzyć takich treści jak wszyscy
- wysoka jakość montażu rolek
Ilość treści:
Youtube - 4 filmy na miesiąc
Pozostałe SM - 10 postów/rolek miesięcznie
Opcja 2 
Poszukuję osoby od montażu rolek i wideo na youtube na wysokim poziomie. 
Ilość:
4 filmy na youtube/ msc ok 10-15 min.
10 postów/rolek/ msc
Poszukuję do współpracy osoby do social mediów firmy z sektora finansowego, rozważam 2 opcje współpracy:
Opcja 1. Pełna obsługa SM
Kanały:
Krótki format: TikTok, Facebook i Instagram (publikacja tych samych treści na sm)
Długi format: YouTube
Zakres współpracy:
- szukanie pomysłów i planowanie treści
- montaż rolek na podstawie dostarczonych materiałów wideo, tworzenie postów i karuzeli
- tworzenie treści do posta i dodawanie postów
- nagrywanie wideo (Gdańsk) nagrywanie naszych doradców finansowych
- montaż filmów na youtube
- tworzenie grafik na okładkę rolki, okładkę youtube
Wymagania:
- innowacyjność, zależy mi aby nie tworzyć takich treści jak wszyscy
- wysoka jakość montażu rolek
Ilość treści:
Youtube - 4 filmy na miesiąc
Pozostałe SM - 10 postów/rolek miesięcznie
Opcja 2
Poszukuję osoby od montażu rolek i wideo na youtube na wysokim poziomie.
Ilość:
4 filmy na youtube/ msc ok 10-15 min.
10 postów/rolek/ msc",
OnlineTribes,Tworzenie kampanii promocyjnej dla aplikacji społecznościowej Online Tribes,"Poszukujemy kreatywnej osoby do stworzenia kampanii promocyjnej dla nowej aplikacji społecznościowej Online Tribes.
Twoim zadaniem będzie przygotowanie krótkich form video (TikTok, Instagram Reels, YouTube Shorts) promujących aplikację, które...",Do negocjacji,Social media,3,Znika za 30 dni,"https://useme.com/pl/jobs/tworzenie-kampanii-promocyjnej-dla-aplikacji-spoecznosciowej-online-tribes,115536/",https://useme-prod-public.s3.amazonaws.com/avatars/077/482077.png,OnlineTribes_a1b6acaff82dc14b602a933e9ccc52bb.png,"Poszukujemy kreatywnej osoby do stworzenia kampanii promocyjnej dla nowej aplikacji społecznościowej Online Tribes.
Twoim zadaniem będzie przygotowanie krótkich form video (TikTok, Instagram Reels, YouTube Shorts) promujących aplikację, które budują świadomość marki, przyciągają użytkowników i podkreślają unikalne wartości platformy: autentyczne relacje, wsparcie, empatię.
Zakres pracy:
Tworzenie koncepcji i scenariuszy krótkich filmów reklamowych (15–60 sekund).
Nagrywanie lub animowanie materiałów video.
Edycja video dostosowana do różnych platform.
Propozycje opisów i hashtagów.
Opcjonalnie: publikacja na Twoich kanałach (jeśli masz zasięgi w Polsce).
Wymagania:
Doświadczenie w tworzeniu contentu na TikTok / Instagram / YouTube.
Umiejętność tworzenia dynamicznych, angażujących materiałów.
Kreatywność i wyczucie trendów.
Portfolio lub przykłady poprzednich prac mile widziane.
Aplikacja jest dostępna w App Store i Google Play.
Więcej informacji o projekcie: https://online-tribes.com/
Poszukujemy kreatywnej osoby do stworzenia kampanii promocyjnej dla nowej aplikacji społecznościowej Online Tribes.
Twoim zadaniem będzie przygotowanie krótkich form video (TikTok, Instagram Reels, YouTube Shorts) promujących aplikację, które budują świadomość marki, przyciągają użytkowników i podkreślają unikalne wartości platformy: autentyczne relacje, wsparcie, empatię.
Zakres pracy:
Tworzenie koncepcji i scenariuszy krótkich filmów reklamowych (15–60 sekund).
Nagrywanie lub animowanie materiałów video.
Edycja video dostosowana do różnych platform.
Propozycje opisów i hashtagów.
Opcjonalnie: publikacja na Twoich kanałach (jeśli masz zasięgi w Polsce).
Wymagania:
Doświadczenie w tworzeniu contentu na TikTok / Instagram / YouTube.
Umiejętność tworzenia dynamicznych, angażujących materiałów.
Kreatywność i wyczucie trendów.
Portfolio lub przykłady poprzednich prac mile widziane.
Aplikacja jest dostępna w App Store i Google Play.
Więcej informacji o projekcie: https://online-tribes.com/",
Zent Dental Care,Edycja CMS Shopify UX/UI,"Cześć,
Szukamy osoby która ma wysokie poczucie estetyki oraz funkcjonalności do rozbudowy naszego szablonu w Shopify. Potrzebne doświadczenie w edycji Shopify. Podstawy CSS/HTML mile widziane. 

Wprowadzamy nowe produkty i chcemy aby nas nowa...",Do negocjacji,Projektowanie UX/UI,3,Znika za 30 dni,"https://useme.com/pl/jobs/edycja-cms-shopify-uxui,115535/",https://cdn.useme.com/1.20.6/images/avatar/empty-neutral.svg?v=1.20.6,,"Cześć,
Szukamy osoby która ma wysokie poczucie estetyki oraz funkcjonalności do rozbudowy naszego szablonu w Shopify. Potrzebne doświadczenie w edycji Shopify. Podstawy CSS/HTML mile widziane. 
Wprowadzamy nowe produkty i chcemy aby nas nowa osoba wsparła w zrobieniu szablonów pod te produkty, ułożeniu ich w efektywny sposób do komunikowania korzyści produktu itd. 
Szukamy współpracy długoterminowej. Praca w oparciu o godziny na Clickup. 
Prosimy o przesłanie stawki godzinowej oraz portoflio/doświadczenia/CV.
Informacja od Useme:
Rozliczenie realizacji zlecenia na podstawie przepracowanych godzin będzie możliwe dla osób posiadających:
- ważną legitymację studencką lub szkolną (do 26. r.ż.);
- zatrudnienie na podstawie umowy o pracę lub zlecenia (z co najmniej minimalnym wynagrodzeniem);
- własną działalność gospodarczą.
Cześć,
Szukamy osoby która ma wysokie poczucie estetyki oraz funkcjonalności do rozbudowy naszego szablonu w Shopify. Potrzebne doświadczenie w edycji Shopify. Podstawy CSS/HTML mile widziane.
Wprowadzamy nowe produkty i chcemy aby nas nowa osoba wsparła w zrobieniu szablonów pod te produkty, ułożeniu ich w efektywny sposób do komunikowania korzyści produktu itd.
Szukamy współpracy długoterminowej. Praca w oparciu o godziny na Clickup.
Prosimy o przesłanie stawki godzinowej oraz portoflio/doświadczenia/CV.
Informacja od Useme:
Rozliczenie realizacji zlecenia na podstawie przepracowanych godzin będzie możliwe dla osób posiadających:
- ważną legitymację studencką lub szkolną (do 26. r.ż.);
- zatrudnienie na podstawie umowy o pracę lub zlecenia (z co najmniej minimalnym wynagrodzeniem);
- własną działalność gospodarczą.",
Michał Bogaczewicz,Napisanie wtyczki do Presta Shop 8,"Zlecę napisanie wtyczki do Presta Shop 8 , która automatycznie wyświetli na mapie google lub OSM adres klienta który złożył zamówienie w sklepie (w przybliżeniu do ulicy, dzielnicy ). 
Na mapie google powinno się również znaleźć zdjęcie...",Do negocjacji,Sklepy internetowe,7,Znika za 30 dni,"https://useme.com/pl/jobs/napisanie-wtyczki-do-presta-shop-8,115534/",https://useme-prod-public.s3.amazonaws.com/avatars/039/022639.png,Michał_Bogaczewicz_f58277901409cf89207cd7d416babca5.png,"Zlecę napisanie wtyczki do Presta Shop 8 , która automatycznie wyświetli na mapie google lub OSM adres klienta który złożył zamówienie w sklepie (w przybliżeniu do ulicy, dzielnicy ). 
Na mapie google powinno się również znaleźć zdjęcie zakupionego przedmiotu i link do oferty w sklepie.
Zlecę napisanie wtyczki do Presta Shop 8 , która automatycznie wyświetli na mapie google lub OSM adres klienta który złożył zamówienie w sklepie (w przybliżeniu do ulicy, dzielnicy ).
Na mapie google powinno się również znaleźć zdjęcie zakupionego przedmiotu i link do oferty w sklepie.",
Flying Dynamite,Szukam specjalistów Google Ads - freelancer❗️,"•	Rodzaj współpracy: zdalna, długoterminowa
	•	Godziny pracy: elastyczne (rozliczenie za efekty, nie za godziny)
	•	Branża: marketing internetowy / performance marketing
	•	Zakres: Google Ads / SEO / PPC / content / analityka
	•	Miejsce...",Do negocjacji,Kampanie reklamowe,8,Znika za 90 dni,"https://useme.com/pl/jobs/szukam-specjalistow-google-ads-freelancer,115527/",https://useme-prod-public.s3.amazonaws.com/avatars/023/482023_WY5GJLi.png,Flying_Dynamite_c7a1b1fec3516802ab79fbbb4e364943.png,"•	Rodzaj współpracy: zdalna, długoterminowa
	•	Godziny pracy: elastyczne (rozliczenie za efekty, nie za godziny)
	•	Branża: marketing internetowy / performance marketing
	•	Zakres: Google Ads / SEO / PPC / content / analityka
	•	Miejsce pracy: 100% zdalnie
	•	Start: możliwy od zaraz
•	Rodzaj współpracy: zdalna, długoterminowa
•	Godziny pracy: elastyczne (rozliczenie za efekty, nie za godziny)
•	Branża: marketing internetowy / performance marketing
•	Zakres: Google Ads / SEO / PPC / content / analityka
•	Miejsce pracy: 100% zdalnie
•	Start: możliwy od zaraz",
